target,task,comparison,train_version,test_version,r2_mean,r2_std,pearson_mean,pearson_std,spearman_mean,spearman_std,rmse_mean,rmse_std,nrmse_mean,nrmse_std,balanced_accuracy_mean,balanced_accuracy_std,macro_f1_mean,macro_f1_std,roc_auc_mean,roc_auc_std
tail_vigor,regression,null_within,infomax/keep_top_05/cleaned_infomax_220127_F4_run2_fluorescence,infomax/keep_top_05/cleaned_infomax_220127_F4_run2_fluorescence,-1.8532852848098667,0.4242738862877553,0.014514704540210796,0.050645523282707966,0.01127862033960878,0.04905611659586315,1.7511634376616807,0.23707224502914628,1.685585932129873,0.12290926641090862,,,,,,
tail_vigor,regression,null_within,infomax/keep_top_06/cleaned_infomax_220127_F4_run2_fluorescence,infomax/keep_top_06/cleaned_infomax_220127_F4_run2_fluorescence,-3.207921872448538,0.9320044777571771,0.03333714139665919,0.05322420326089906,0.02572769541067606,0.05323957621294814,2.1181467243693612,0.31271219051143034,2.041946072567825,0.21902656566434098,,,,,,
tail_vigor,regression,null_within,jade/keep_top_01/cleaned_jade_220127_F4_run2_fluorescence,jade/keep_top_01/cleaned_jade_220127_F4_run2_fluorescence,-0.1379414972074693,0.0898077001371314,0.04073945407681195,0.07808053728967358,0.037095603599555646,0.09010525225805242,1.1071431466632455,0.1259982250301772,1.0660690335035452,0.04240154791228374,,,,,,
tail_vigor,regression,null_within,jade/keep_top_02/cleaned_jade_220127_F4_run2_fluorescence,jade/keep_top_02/cleaned_jade_220127_F4_run2_fluorescence,-0.25827295969719155,0.1780179322177709,0.02245925469270537,0.06506383540555084,0.020141857185401686,0.07211631763735765,1.1639832613170713,0.16097166595279921,1.1195816934684264,0.07753863027196675,,,,,,
tail_vigor,regression,null_within,jade/keep_top_03/cleaned_jade_220127_F4_run2_fluorescence,jade/keep_top_03/cleaned_jade_220127_F4_run2_fluorescence,-0.3708497553719332,0.1730640613282115,0.028475378150907588,0.04628316234537209,0.018149824749158282,0.04432962407628134,1.2149711505527292,0.15935237656212276,1.169077676979218,0.07165141799721084,,,,,,
tail_vigor,regression,null_within,jade/keep_top_04/cleaned_jade_220127_F4_run2_fluorescence,jade/keep_top_04/cleaned_jade_220127_F4_run2_fluorescence,-0.5084689432585876,0.11460963027153616,0.025556982812956652,0.04154858583830379,0.017580172005685443,0.0407036875196776,1.2741472009837742,0.13817568330138838,1.2275027369268687,0.046178648957529475,,,,,,
tail_vigor,regression,null_within,jade/keep_top_05/cleaned_jade_220127_F4_run2_fluorescence,jade/keep_top_05/cleaned_jade_220127_F4_run2_fluorescence,-0.8470884844993813,0.37475614307679916,0.03630037828005621,0.04688868412839075,0.021410453468922515,0.04220641266049634,1.4010286618955996,0.15571389094618807,1.353672600847551,0.1353651275901972,,,,,,
tail_vigor,regression,null_within,jade/keep_top_06/cleaned_jade_220127_F4_run2_fluorescence,jade/keep_top_06/cleaned_jade_220127_F4_run2_fluorescence,-1.1609936570370067,0.46232527526771644,0.030193677953076335,0.038355405283416986,0.013868568585323052,0.03612617210031123,1.5123366470387627,0.1385021911485453,1.4637547748034883,0.15172185190751272,,,,,,
tail_vigor,regression,null_within,raw,raw,-6.155056856763464,2.3897680316994334,-0.0009708085629058144,0.06660852405495006,0.007235355165749592,0.04630627447223571,2.7205826368807333,0.2558248827053253,2.648028949339861,0.4227876834498253,,,,,,
tail_vigor,regression,null_within,sobi/keep_top_01/cleaned_sobi_220127_F4_run2_fluorescence,sobi/keep_top_01/cleaned_sobi_220127_F4_run2_fluorescence,-0.4101715240319468,0.22343952305822437,0.04504986381287882,0.05294083067320339,0.025351425615186475,0.0630330536779329,1.231893497467728,0.1798715893365127,1.1845161533659156,0.09416080957039322,,,,,,
