method,component,ic_variance,ic_std,excess_kurtosis,abs_excess_kurtosis,robust_peak_density,max_abs_robust_z,lag1_autocorr,lag5_autocorr,lag10_autocorr,window_variance_ratio,zero_crossing_rate,spectral_total_power,peak_freq_hz,low_freq_power_ratio,high_freq_power_ratio,spectral_entropy,narrowband_ratio,loading_l1,loading_l2,loading_hoyer_sparsity,max_median_loading_ratio,strong_loading_fraction,behavior_corr_angle,behavior_corr_vigor,behavior_corr_bout_state,max_abs_behavior_corr,artifact_score,protect_score,artifact_flags,protect_flags,recommendation,mean_abs_delta,rms_delta,reference_corr_full,reference_corr_removed,variance_ratio_median_removed,reference_corr_delta,behavior_corr_full_angle,behavior_corr_removed_angle,behavior_corr_delta_angle,behavior_corr_full_vigor,behavior_corr_removed_vigor,behavior_corr_delta_vigor,behavior_corr_full_bout_state,behavior_corr_removed_bout_state,behavior_corr_delta_bout_state
jade,28,0.999685138539042,0.9998425568753522,20.843664012151276,20.843664012151276,0.012279596977329974,15.388196428926069,0.8106391350145065,0.7145618344075352,0.6442194200256806,8.2222575119334,0.297007874015748,36.01612247542695,0.021184800000000004,0.7812654286905305,0.0,0.6362576257235857,148.31568007722973,237.97354293476855,12.640042812724607,0.36449587884007895,14.023657987660359,0.0995260663507109,0.056584976378548,0.04675511071411815,0.06278166523663788,0.06278166523663788,0.6016666666666667,0.6266666666666667,heavy_tailed;nonstationary;concentrated_loading,slow_calcium_band;autocorrelated,keep,0.17494043678390855,0.43501971502562176,0.9826328017611705,0.9811882407201868,0.6211085383627768,-0.0014445610409836718,-5.9532180894329665e-05,0.013846949216763561,0.013787417035869231,-0.032785445498228295,-0.022269154576776497,-0.010516290921451798,-0.0494059251800716,-0.035445100482186125,-0.013960824697885475
jade,36,0.9996851385390383,0.9998425568753504,11.491669796887507,11.491669796887507,0.006612090680100755,10.76529634859855,0.788348188887819,0.656993550255292,0.5674495732461966,3.445173581306575,0.26866141732283466,40.73883523386875,0.021184800000000004,0.7960682869699058,0.0,0.6741604992381605,108.98816425226802,194.31314399134328,12.029594816524284,0.45982108290709284,33.15399779923952,0.08886255924170616,0.11209450857993193,-0.014835040216357549,-0.011981945469350521,0.11209450857993193,0.5483333333333333,0.7000000000000001,heavy_tailed;concentrated_loading,slow_calcium_band;autocorrelated,keep,0.15877645168699264,0.4140105367119453,0.9826328017611705,0.9813244917134598,0.619817304811366,-0.0013083100477107035,-5.9532180894329665e-05,0.006828822983214834,0.006769290802320504,-0.032785445498228295,-0.033758940056005486,0.0009734945577771908,-0.0494059251800716,-0.05023544356331789,0.0008295183832462902
jade,44,0.9996851385390408,0.9998425568753516,5.6239152554465495,5.6239152554465495,0.014798488664987406,8.373955582672727,0.8278254986538967,0.7862804718904454,0.7637044022211682,9.02109385255623,0.29826771653543305,22.506994792118736,0.021184800000000004,0.6934636850896038,0.0,0.7052040600231753,96.03863327832272,246.37903895464973,12.456906187316083,0.3305744645485353,12.254011675257848,0.06635071090047394,0.01351477017872053,0.035117348425273566,0.031311154879081454,0.035117348425273566,0.515,0.4466666666666667,heavy_tailed;nonstationary;concentrated_loading,slow_calcium_band;autocorrelated,keep,0.19204930993878283,0.42871688490262794,0.9826328017611705,0.9812298265449442,0.6173320926831447,-0.0014029752162263431,-5.9532180894329665e-05,-0.0014191149242221547,0.001359582743327825,-0.032785445498228295,-0.036482871092565004,0.003697425594336709,-0.0494059251800716,-0.05280438672306983,0.003398461542998228
jade,29,0.9996851385390443,0.9998425568753534,9.827515931264276,9.827515931264276,0.01353904282115869,9.584261424176589,0.7728491462512658,0.7182165595448513,0.6517371808020987,6.406952183228186,0.2973228346456693,32.20797343957049,0.021184800000000004,0.7188704607788455,0.0,0.6882470246431271,93.39751770992476,295.1246687818443,15.453833772731796,0.3548627835001964,12.565752239507445,0.10545023696682465,-0.049217576547060896,-0.011875482331844425,-0.0020725578032983875,0.049217576547060896,0.51,0.47333333333333333,heavy_tailed;nonstationary;concentrated_loading,slow_calcium_band;autocorrelated,keep,0.23514736100085923,0.5318591450575962,0.9826328017611705,0.9804727232076903,0.6157353579868641,-0.002160078553480216,-5.9532180894329665e-05,-0.007938006791468914,0.007878474610574584,-0.032785445498228295,-0.03510353101197688,0.002318085513748583,-0.0494059251800716,-0.0503665169825731,0.0009605918025014995
jade,37,0.9996851385390391,0.9998425568753507,5.96042758501668,5.96042758501668,0.00818639798488665,7.989449880124947,0.6684433806977766,0.60951534925347,0.5806839699006322,4.538461756410179,0.3505511811023622,34.23949763164074,0.021184800000000004,0.6169485596990365,0.0,0.7724350378225194,58.79328953587701,184.1394286288398,10.426816563195358,0.4060898177982246,21.944731033377316,0.1018957345971564,0.07309018819783523,0.07031943810008628,0.05783419249852874,0.07309018819783523,0.4633333333333334,0.39333333333333337,heavy_tailed;concentrated_loading,slow_calcium_band;autocorrelated,keep,0.1508992130478216,0.35884932014466403,0.9826328017611705,0.9816500583142624,0.629706400900262,-0.0009827434469080742,-5.9532180894329665e-05,0.004299156036476092,0.004239623855581762,-0.032785445498228295,-0.028650135356748332,-0.004135310141479963,-0.0494059251800716,-0.04604471158685707,-0.003361213593214528
jade,32,0.9996851385390394,0.999842556875351,7.355849940657144,7.355849940657144,0.010075566750629723,8.82080126262031,0.7958644423101983,0.7530736797981652,0.7064119707488602,5.170262455032268,0.28283464566929134,28.89347949482569,0.021184800000000004,0.7177359592058649,0.0,0.6879318644965073,105.86279222361199,248.72892783061315,12.75395344784925,0.3404279045552799,11.934136421803874,0.08056872037914692,0.06602391741059487,0.027051866452113712,0.017891132767066418,0.06602391741059487,0.46166666666666667,0.5666666666666668,heavy_tailed;nonstationary;concentrated_loading,slow_calcium_band;autocorrelated,keep,0.20096541947892083,0.4389400634583358,0.9826328017611705,0.981162067358647,0.6192094427509469,-0.0014707344025235436,-5.9532180894329665e-05,-0.011420113978885059,0.011360581797990729,-0.032785445498228295,-0.03792156892259146,0.005136123424363162,-0.0494059251800716,-0.05321011544025887,0.0038041902601872735
jade,39,0.9996851385390413,0.999842556875352,7.931851395182013,7.931851395182013,0.007556675062972292,8.77931538186079,0.7219914109602694,0.6361957952455168,0.6002519051500211,4.425046708173507,0.3250393700787402,37.785202942466185,0.021184800000000004,0.6979237403472371,0.0,0.72926861019389,74.14049917617736,111.90223055658221,6.151726006938554,0.38718890796340305,17.083770036882115,0.12322274881516587,0.031275889892057825,-0.06488416168958902,-0.05174530117686627,0.06488416168958902,0.4533333333333333,0.47333333333333333,heavy_tailed;concentrated_loading,slow_calcium_band;autocorrelated,keep,0.09223404424714278,0.21171780302516768,0.9826328017611705,0.9822908309729134,0.6310876770645782,-0.000341970788257151,-5.9532180894329665e-05,-0.0017965883232977165,0.0017370561424033869,-0.032785445498228295,-0.02923250537746249,-0.0035529401207658046,-0.0494059251800716,-0.04660828786980296,-0.0027976373102686428
jade,25,0.9996851385390428,0.9998425568753526,12.362956241532935,12.362956241532935,0.007871536523929471,11.700506838503141,0.7151263119128897,0.6015768451498488,0.5273864090265196,4.590673851122085,0.3379527559055118,36.08295749605396,0.021184800000000004,0.684323734192733,0.0,0.7509058276631179,74.02030778540293,170.5322578714551,8.662269441726885,0.33384421957485144,11.009325665387664,0.07582938388625593,0.029946515958501677,0.11764648887273224,0.11578048753895563,0.11764648887273224,0.4283333333333333,0.54,heavy_tailed;concentrated_loading,slow_calcium_band;autocorrelated,keep,0.13671374346072315,0.2981206661912343,0.9826328017611705,0.9819546408862906,0.6278009100542928,-0.0006781608748799295,-5.9532180894329665e-05,-0.0015192451988435055,0.0014597130179491759,-0.032785445498228295,-0.03855865034383902,0.005773204845610724,-0.0494059251800716,-0.05510790937798215,0.005701984197910549
jade,46,0.9996851385390441,0.9998425568753533,4.8420104687031005,4.8420104687031005,0.004408060453400504,6.991364518025635,0.72192480094391,0.6677896621789214,0.5814123892120763,2.9872754191998263,0.30078740157480316,42.323775817781254,0.021184800000000004,0.740797904642165,0.0,0.6681057958600478,108.208064793818,204.7750807494284,10.381329120880284,0.3324704509291293,18.246193126829816,0.07464454976303317,0.02712210730045883,0.046725200348337985,0.05185602551042977,0.05185602551042977,0.4083333333333334,0.48,concentrated_loading,slow_calcium_band;autocorrelated,keep,0.17361239785491672,0.357283824324253,0.9826328017611705,0.9816586183786039,0.6223495980550551,-0.0009741833825666069,-5.9532180894329665e-05,-0.004232947875223346,0.004173415694329016,-0.032785445498228295,-0.04035982120672535,0.007574375708497054,-0.0494059251800716,-0.057965223928203434,0.008559298748131834
jade,27,0.999685138539048,0.9998425568753552,3.907298597383779,3.907298597383779,0.001889168765743073,6.520902164642095,0.7678514744704181,0.6944043317984576,0.6716457186109269,4.171931144402601,0.2894488188976378,31.906745458247023,0.021184800000000004,0.698536233510056,0.0,0.6979914163792422,110.19019158572007,251.3224214591184,13.731920080589585,0.38320767591069543,16.06992277421387,0.13033175355450238,0.015587609622384722,-0.0027885908114076824,0.0003858933419758113,0.015587609622384722,0.405,0.32,concentrated_loading,slow_calcium_band;autocorrelated,keep,0.2115678472624492,0.4725977632131983,0.9826328017611705,0.9809276659645645,0.6245714548616206,-0.0017051357966060277,-5.9532180894329665e-05,0.00251613934593422,0.0024566071650398906,-0.032785445498228295,-0.033691217529432375,0.0009057720312040801,-0.0494059251800716,-0.0500124989818231,0.0006065738017514977
jade,43,0.9996851385390457,0.9998425568753541,8.589993888445665,8.589993888445665,0.00818639798488665,9.06186857047434,0.6760352835755338,0.607876651525882,0.5396608447210784,4.244725374680925,0.34551181102362205,31.795680227599163,0.021184800000000004,0.6007617851397105,0.0,0.8202203381084433,39.15745729543916,224.57015276833584,11.420398831026173,0.3346583387550507,13.423377827198934,0.08056872037914692,0.019621806764070722,0.050976951559933405,0.041628133730409814,0.050976951559933405,0.3966666666666667,0.3133333333333333,heavy_tailed;concentrated_loading,slow_calcium_band;autocorrelated,keep,0.1847818726706662,0.39304444759875523,0.9826328017611705,0.9814537234709004,0.6170778466715208,-0.0011790782902700858,-5.9532180894329665e-05,0.0006695445979462112,0.0006100124170518816,-0.032785445498228295,-0.030913842526616626,-0.0018716029716116696,-0.0494059251800716,-0.047893181182057105,-0.0015127439980144944
jade,15,0.9996851385390414,0.999842556875352,7.214638888346206,7.214638888346206,0.007556675062972292,8.41626667040109,0.6822689085599282,0.6005302203924724,0.5613330399249418,3.587636639098468,0.3423622047244094,34.91439003955535,0.021184800000000004,0.6157152834604198,0.0,0.7806594214178972,65.14649992312107,214.4555196583085,11.746170287993671,0.38479672244892155,15.32584430516957,0.08175355450236967,0.0018332950990267913,0.08498619445281108,0.07419472861803521,0.08498619445281108,0.39333333333333326,0.4466666666666667,heavy_tailed;concentrated_loading,slow_calcium_band;autocorrelated,keep,0.1785184322403609,0.4042561981025436,0.9826328017611705,0.981385453337556,0.6262216822578354,-0.0012473484236145138,-5.9532180894329665e-05,0.00021826082541535292,0.00015872864452102326,-0.032785445498228295,-0.020252196135829393,-0.012533249362398902,-0.0494059251800716,-0.03870254138117044,-0.010703383798901157
jade,34,0.9996851385390445,0.9998425568753535,5.404991273549234,5.404991273549234,0.0053526448362720405,7.8086374735369155,0.7495175192350556,0.678978597599797,0.5791741460636984,4.0261399138945135,0.2888188976377953,42.523555772312726,0.04236960000000001,0.764629301324878,0.0,0.6820352301974905,85.05479531508395,205.82186429579315,10.444092157468308,0.3331231965113035,13.944519479354998,0.09004739336492891,-0.08126958248517786,0.030861556540549492,0.015186019122833084,0.08126958248517786,0.38833333333333336,0.6066666666666667,heavy_tailed;concentrated_loading,slow_calcium_band;autocorrelated,keep,0.17508351217611967,0.3594438769993261,0.9826328017611705,0.9816467974771839,0.6216962850873926,-0.0009860042839866523,-5.9532180894329665e-05,0.004537056635231351,0.004477524454337021,-0.032785445498228295,-0.03458340487898505,0.0017979593807567543,-0.0494059251800716,-0.050343825823094365,0.0009379006430227654
jade,47,0.9996851385390394,0.999842556875351,5.135926798265805,5.135926798265805,0.006297229219143577,7.733582680182024,0.7128563872774881,0.6692870838817152,0.6294731835343983,4.873017611883764,0.33984251968503937,36.3219345470515,0.021184800000000004,0.6807178729639226,0.0,0.7250815683428659,75.83463142557721,175.12571296615891,8.67633825012459,0.3161090657213381,10.970036488740249,0.08293838862559241,-0.032025704170919114,0.042948830927040764,0.03031070269126308,0.042948830927040764,0.37833333333333335,0.34,heavy_tailed;concentrated_loading,slow_calcium_band;autocorrelated,keep,0.14412035071025453,0.2986048583028111,0.9826328017611705,0.9819524354662488,0.6287147973756864,-0.0006803662949217415,-5.9532180894329665e-05,-0.0009505398344265933,0.0008910076535322637,-0.032785445498228295,-0.03160325499533429,-0.0011821905028940038,-0.0494059251800716,-0.04858176996978374,-0.0008241552102878566
jade,18,0.9996851385390414,0.999842556875352,133.81780939682568,133.81780939682568,0.005037783375314861,31.51835813025362,0.49945196660032426,0.14903893904592547,0.0783925196621185,2.6404565521584815,0.3959055118110236,41.27902840105331,0.021184800000000004,0.4852231629646619,0.0,0.9283036086426857,11.35730821759851,148.99794447047606,7.100043742563018,0.28754719679593743,9.959056022560043,0.0509478672985782,0.02816648959435138,0.07232698799826043,0.044835896892453306,0.07232698799826043,0.3683333333333334,0.32,heavy_tailed,autocorrelated,keep,0.10357509489930819,0.24435510633317548,0.9826328017611705,0.9821772453155121,0.6294723100552788,-0.0004555564456584227,-5.9532180894329665e-05,0.0037048598937286055,0.003645327712834276,-0.032785445498228295,-0.023409324711316855,-0.00937612078691144,-0.0494059251800716,-0.04385226758013687,-0.00555365759993473
jade,23,0.9996851385390457,0.9998425568753541,7.885670319463641,7.885670319463641,0.0012594458438287153,13.721512587949718,0.3846238235578486,0.17797157773638766,0.1708811654150432,1.9124551686615956,0.38110236220472443,46.89260809359141,0.021184800000000004,0.4174760690988935,0.0,0.9465639022210919,8.475362299833035,117.03109486395535,7.296296722186606,0.4638540431838403,26.21831212701967,0.11018957345971564,-0.04573836838786275,-0.2855746835044624,-0.22060654184602999,0.2855746835044624,0.36166666666666664,0.4266666666666667,heavy_tailed;concentrated_loading,behavior_link,keep,0.10228710088820642,0.2511093489044779,0.9826328017611705,0.9821517068459619,0.6281839287683253,-0.00048109491520864633,-5.9532180894329665e-05,0.0018018388983422576,0.001742306717447928,-0.032785445498228295,-0.021190514581396973,-0.011594930916831322,-0.0494059251800716,-0.04046876941361357,-0.008937155766458031
jade,33,0.9996851385390406,0.9998425568753515,4.985943768445537,4.985943768445537,0.0028337531486146094,8.05915740638285,0.6794728417680438,0.565397248818455,0.5265133592650962,3.4945440445487357,0.3096062992125984,41.45617724670283,0.04236960000000001,0.6720924268879537,0.0,0.731718402060509,68.30322875781478,228.21386519023756,12.361255954824333,0.3775050147184669,15.459005208724905,0.10308056872037914,0.05169691309091754,0.15388779018388124,0.1441786157745405,0.15388779018388124,0.3583333333333334,0.5066666666666667,concentrated_loading,slow_calcium_band;autocorrelated,keep,0.19684653435826077,0.4254249864892137,0.9826328017611705,0.9812513043984208,0.6212345976473982,-0.0013814973627497285,-5.9532180894329665e-05,0.002217872662134163,0.0021583404812398335,-0.032785445498228295,-0.02603785164825899,-0.006747593849969306,-0.0494059251800716,-0.04310218098897143,-0.00630374419110017
jade,20,0.9996851385390413,0.9998425568753518,5.552672000844492,5.552672000844492,0.0025188916876574307,9.451502822018131,0.7065799477892271,0.6229325512375854,0.5388287952408536,2.240420686919425,0.30299212598425196,40.88620882818703,0.021184800000000004,0.7164716947451116,0.0,0.7321508891409758,68.04864754577126,220.587811816177,11.434212949481209,0.34792099252165465,17.38992384869255,0.06516587677725119,0.09034389200123719,0.031012334795152263,0.02724919180508735,0.09034389200123719,0.3516666666666666,0.54,heavy_tailed;concentrated_loading,slow_calcium_band;autocorrelated,keep,0.19011750032187877,0.3935198743012328,0.9826328017611705,0.9814508676001245,0.6213520310100635,-0.001181934161046061,-5.9532180894329665e-05,-0.00567002048592791,0.00561048830503358,-0.032785445498228295,-0.034774474277026624,0.0019890287787983282,-0.0494059251800716,-0.05119327909094695,0.0017873539108753528
jade,35,0.9996851385390463,0.9998425568753544,2.204450976329756,2.204450976329756,0.0,5.932374938881275,0.6072769119292156,0.507244557984395,0.49563762642949766,4.376827803031361,0.3480314960629921,36.952319527713406,0.021184800000000004,0.5423540642116879,0.0,0.8424579063359062,37.81281390823457,267.45372486321503,15.192714747575748,0.40808969615141366,20.730409349308303,0.11255924170616113,0.009516399669030744,0.12776485151859293,0.1157124008738347,0.12776485151859293,0.335,0.43333333333333335,concentrated_loading,autocorrelated,keep,0.23659997336676175,0.5228724726551267,0.9826328017611705,0.9805451800235464,0.618804522788009,-0.0020876217376241124,-5.9532180894329665e-05,-0.0009010297692750757,0.0008414975883807461,-0.032785445498228295,-0.04420792644393767,0.011422480945709378,-0.0494059251800716,-0.05982776651754245,0.010421841337470851
jade,45,0.9996851385390424,0.9998425568753524,1.5460949538383355,1.5460949538383355,0.0,5.741936288219028,0.7140486421346398,0.5443814646559638,0.4954792765796194,3.4068799406924812,0.2941732283464567,42.08996813680067,0.021184800000000004,0.7126225874079339,0.0,0.7505460831212057,61.25525703978552,262.16814065536755,15.229798145893787,0.42198975660704385,23.895242597643588,0.13744075829383887,0.09926804528767254,0.08235953868549832,0.06611119278467813,0.09926804528767254,0.33499999999999996,0.5533333333333333,concentrated_loading,slow_calcium_band;autocorrelated,keep,0.23297881475757287,0.5241487348962832,0.9826328017611705,0.9805349654560007,0.6169967022048753,-0.002097836305169798,-5.9532180894329665e-05,-0.012545416615913888,0.012485884435019558,-0.032785445498228295,-0.04340250113736838,0.010617055639140081,-0.0494059251800716,-0.05811029515321015,0.008704369973138552
jade,41,0.9996851385390414,0.999842556875352,3.1194561762358353,3.1194561762358353,0.0009445843828715365,7.965013937861168,0.5961726212833746,0.5158167328447605,0.4141814793968893,2.726125917133471,0.3411023622047244,45.45622472990046,0.04236960000000001,0.636424596678579,0.0,0.7772941169266898,50.475395332046034,193.06959746889717,10.630077486143511,0.388180035986532,18.762823192088387,0.11492890995260663,0.050731267754657944,0.043102374173441184,0.03524259031327458,0.050731267754657944,0.3283333333333333,0.3066666666666667,concentrated_loading,slow_calcium_band;autocorrelated,keep,0.17074882031178096,0.36584474809430206,0.9826328017611705,0.9816113494175767,0.62943416518665,-0.0010214523435938538,-5.9532180894329665e-05,-0.005371790724100325,0.005312258543205995,-0.032785445498228295,-0.03747781145800681,0.0046923659597785175,-0.0494059251800716,-0.05336617644774792,0.0039602512676763235
jade,7,0.9996851385390437,0.9998425568753531,2.7306697283530807,2.7306697283530807,0.0006297229219143577,7.416591299566992,0.6801271094336083,0.4995094097126721,0.46293045938073685,2.8826700974684196,0.32188976377952755,42.54857600929562,0.021184800000000004,0.6798868539110008,0.0,0.7816951146432805,60.51183590552154,146.64087621574419,8.165097872994696,0.39542028224675807,18.35835890933182,0.10900473933649289,0.010941373377409282,0.0727874710632383,0.07304676848332607,0.07304676848332607,0.32666666666666666,0.4266666666666667,concentrated_loading,slow_calcium_band;autocorrelated,keep,0.12652675019939275,0.28101000941948745,0.9826328017611705,0.9820302762725435,0.6310768568767213,-0.0006025254886270481,-5.9532180894329665e-05,0.0014715741373641184,0.0014120419564697887,-0.032785445498228295,-0.02291559549713175,-0.009869850001096546,-0.0494059251800716,-0.0396618441433234,-0.009744081036748196
jade,14,0.9996851385390424,0.9998425568753524,0.6758233823173874,0.6758233823173874,0.0,5.713845412523188,0.36281144283798905,0.032895352932127295,0.13747759253722552,1.7193141288834979,0.3647244094488189,45.754633938497605,0.04236960000000001,0.36246635732173177,0.0,0.9611345915641588,7.114155700473808,85.57446182677988,6.148175204621073,0.5394686737922889,54.56140767860136,0.10545023696682465,-0.03731706231984627,-0.24542511891632773,-0.20596007802536268,0.24542511891632773,0.30833333333333335,0.4066666666666667,concentrated_loading,behavior_link,keep,0.07895367621886976,0.21159559861216473,0.9826328017611705,0.9822912257015762,0.6323291050775333,-0.00034157605959428405,-5.9532180894329665e-05,0.0010697164746819028,0.0010101842937875732,-0.032785445498228295,-0.025373484743874446,-0.007411960754353849,-0.0494059251800716,-0.04319585021740608,-0.00621007496266552
jade,42,0.9996851385390443,0.9998425568753534,0.6913862680951866,0.6913862680951866,0.0,4.8608124379408855,0.16642442165376692,0.14512014934569262,0.10285976258463132,2.079539288275792,0.46393700787401576,47.30329023525935,0.04236960000000001,0.2873790885629529,0.0,0.9770787366000483,5.193418334543885,88.37629377585816,5.548481004259077,0.46783875559373045,47.1571371691986,0.08649289099526067,-0.027812473424542898,0.029408455450302354,0.028402355794551467,0.029408455450302354,0.305,0.12,concentrated_loading,,keep,0.08130417127252768,0.1909565229374078,0.9826328017611705,0.9823546196813847,0.6310759891588837,-0.0002781820797858048,-5.9532180894329665e-05,-0.0008164081153070261,0.0007568759344126965,-0.032785445498228295,-0.03199729766050491,-0.0007881478377233866,-0.0494059251800716,-0.04865130895553923,-0.0007546162245323715
jade,31,0.9996851385390393,0.9998425568753508,0.19638432479662704,0.19638432479662704,0.0,4.519161220893972,0.13895694083555976,0.04783554507310082,0.0707998450428415,1.2903088607990478,0.47590551181102364,47.119658907138174,0.021184800000000004,0.26890558417383703,0.0,0.9842708175506498,5.064304111473641,62.91684395733462,5.3135259715911385,0.613538846701647,87.8094332619393,0.0947867298578199,0.007764724864921839,-0.038590616440203424,-0.01682840487280747,0.038590616440203424,0.28833333333333333,0.13333333333333333,concentrated_loading,,keep,0.0595867494886348,0.18287031050368446,0.9826328017611705,0.9823776835502837,0.6337132168958519,-0.00025511821088686215,-5.9532180894329665e-05,-0.00026544489232911114,0.00020591271143478146,-0.032785445498228295,-0.03177368900645261,-0.0010117564917756852,-0.0494059251800716,-0.048977064074437436,-0.00042886110563416374
jade,40,0.9996851385390368,0.9998425568753496,1.000171546342492,1.000171546342492,0.0,4.98647754506331,0.7460267899944749,0.6014770606448867,0.5902619590399768,2.7250015635185463,0.26236220472440946,38.79125311514223,0.021184800000000004,0.7054853797216571,0.0,0.7293329692459505,75.5243353744027,199.47139457097833,10.789727650936987,0.37660921916842344,13.92559790688998,0.09834123222748815,-0.11051174771367686,-0.18721184298170584,-0.17824378303423927,0.18721184298170584,0.26499999999999996,0.62,concentrated_loading,slow_calcium_band;autocorrelated,keep,0.17938560830164907,0.37133926818582624,0.9826328017611705,0.9815804206311759,0.6188913535896342,-0.0010523811299946173,-5.9532180894329665e-05,0.011402336376246628,0.011342804195352298,-0.032785445498228295,-0.01354386229228035,-0.019241583205947946,-0.0494059251800716,-0.031183661461606116,-0.018222263718465484
jade,48,0.9996851385390423,0.9998425568753524,1.84185410942883,1.84185410942883,0.0006297229219143577,6.866885459484758,0.4576250289927037,0.2505927864600539,0.21982300411838665,1.4650213454544174,0.3543307086614173,44.09647669431063,0.04236960000000001,0.5016466760396492,0.0,0.9022420728818741,20.414923859075333,137.24265754072098,7.270346854475465,0.362710353688758,16.62339922943366,0.07227488151658767,0.05770619159624312,0.13064043351461074,0.1266037587028429,0.13064043351461074,0.25666666666666665,0.41333333333333333,concentrated_loading,autocorrelated,keep,0.12451736348117884,0.25021625825408117,0.9826328017611705,0.9821551236968945,0.6293293049178521,-0.00047767806427601034,-5.9532180894329665e-05,0.0005415579809519361,0.00048202580005760645,-0.032785445498228295,-0.031426415161707875,-0.0013590303365204198,-0.0494059251800716,-0.04808984430210707,-0.0013160808779645317
jade,49,0.9996851385390388,0.9998425568753506,0.41372625049782163,0.41372625049782163,0.0,4.877728005536104,0.2535665323999366,0.2266631571305621,0.18536308418980568,1.3515194254109775,0.4274015748031496,46.12914048278249,0.021184800000000004,0.2993636956307811,0.0,0.948652639072654,8.600115212543074,122.41842868858339,6.468506776331336,0.36099011481653803,15.018414391990763,0.08649289099526067,-0.03972020447230823,-0.14005959685997013,-0.12973172422280677,0.14005959685997013,0.19166666666666665,0.37333333333333335,concentrated_loading,,keep,0.1145221122901765,0.22262013002425937,0.9826328017611705,0.9822546979085994,0.630831222459682,-0.0003781038525710878,-5.9532180894329665e-05,-0.0010511203346280998,0.0009915881537337701,-0.032785445498228295,-0.03629208786577493,0.0035066423675466363,-0.0494059251800716,-0.05265992207280032,0.0032539968927287194
jade,16,0.9996851385390408,0.9998425568753516,-0.01706903540773208,0.01706903540773208,0.0,3.751868925679764,0.020255458793261644,0.18149795274735697,0.051884709044298025,1.0782158255409036,0.48283464566929135,46.843126134657034,1.1651640000000003,0.13161632263791118,0.0,0.9150616308194406,15.272321913240097,156.10741237408905,8.089113403437114,0.3476875935506676,14.76746283826726,0.07464454976303317,-0.015721256481659247,-0.0032843600580528477,-0.0036322964406829313,0.015721256481659247,0.17833333333333334,0.03333333333333333,concentrated_loading,,keep,0.14775391093326862,0.2783949279056778,0.9826328017611705,0.982041441668056,0.6243687125090922,-0.0005913600931145568,-5.9532180894329665e-05,-0.00028958261153605935,0.00023005043064172967,-0.032785445498228295,-0.03283701421943148,5.1568721203182344e-05,-0.0494059251800716,-0.04946436439531284,5.8439215241241904e-05
jade,38,0.9996851385390368,0.9998425568753496,0.10055351110328914,0.10055351110328914,0.0,3.994979964216684,0.10985833592814828,0.27015701096306605,0.10775182810286697,1.3014954355929724,0.46330708661417325,45.85880405946425,1.1651640000000003,0.22592851187899735,0.0,0.9278379638846628,12.094666467527137,138.59607972200035,6.861135532333673,0.31554303536544526,12.9103312430194,0.05687203791469194,-0.0188125738833609,0.023368684840643278,0.026628071942653132,0.026628071942653132,0.16833333333333333,0.08,concentrated_loading,,keep,0.130278436735875,0.23613284134000379,0.9826328017611705,0.9822073939305604,0.6250316866827644,-0.0004254078306100695,-5.9532180894329665e-05,-0.0005595692643500402,0.0005000370834557106,-0.032785445498228295,-0.032175911703965714,-0.0006095337942625817,-0.0494059251800716,-0.04871563031287582,-0.0006902948671957815
